age,type,origin,rarity
4541,4,1,1.40992
4542,3,5,1.41002
4542,1,0,1.41002
4542,4,6,1.41002
4542,0,1,1.41002
4542,3,4,1.41002
4543,1,3,1.41012
4543,3,3,1.41012
4543,2,5,1.41012
4543,0,0,1.41012
4544,2,5,1.41021
4544,3,6,1.41021
4544,0,4,1.41021
4544,1,4,1.41021
4544,1,2,1.41021
4544,1,3,1.41021
4545,3,2,1.41031
4545,3,5,1.41031
4545,0,2,1.41031
4545,1,6,1.41031
4545,3,3,1.41031
4545,3,6,1.41031
4546,2,4,1.41041
4546,4,3,1.41041
4546,1,5,1.41041
4547,2,5,1.41051
4547,3,6,1.41051
4547,4,2,1.41051
4548,1,5,1.4106
4548,2,3,1.4106
4548,1,0,1.4106
4549,0,5,1.4107
4549,3,2,1.4107
4549,0,4,1.4107
4549,3,0,1.4107
4549,3,3,1.4107
4550,0,4,1.4108
4550,4,0,1.4108
4550,4,3,1.4108
4550,1,6,1.4108
4551,4,5,1.41089
4551,4,4,1.41089
4551,0,1,1.41089
4551,3,4,1.41089
4551,3,1,1.41089
4551,2,2,1.41089
4551,1,4,1.41089
4551,2,0,1.41089
4552,4,6,1.41099
4552,1,0,1.41099
4552,0,2,1.41099
4553,2,4,1.41109
4553,2,1,1.41109
4553,1,3,1.41109
4553,3,3,1.41109
4554,1,2,1.41118
4554,4,2,1.41118
4554,4,5,1.41118
4554,0,1,1.41118
4554,2,0,1.41118
4555,0,6,1.41128
4555,0,1,1.41128
4555,1,3,1.41128
4555,1,6,1.41128
4555,3,4,1.41128
4556,2,6,1.41138
4556,4,6,1.41138
4556,2,4,1.41138
4556,2,5,1.41138
4556,1,3,1.41138
4556,2,0,1.41138
4557,1,4,1.41147
4557,3,2,1.41147
4557,2,5,1.41147
4557,4,2,1.41147
4558,1,1,1.41157
4558,4,1,1.41157
4558,2,2,1.41157
4558,4,2,1.41157
4558,0,2,1.41157
4558,4,5,1.41157
4558,0,6,1.41157
4559,1,6,1.41167
4559,4,0,1.41167
4559,1,1,1.41167
4560,4,1,1.41177
4560,3,6,1.41177
4560,3,4,1.41177
4561,4,0,1.41186
4561,0,4,1.41186
4561,2,4,1.41186
4562,4,3,1.41196
4562,1,3,1.41196
4562,1,0,1.41196
4562,2,5,1.41196
4563,4,1,1.41206
4563,0,3,1.41206
4563,3,0,1.41206
4564,2,2,1.41215
4564,3,4,1.41215
4564,3,3,1.41215
4564,2,6,1.41215
4565,1,6,1.41225
4565,1,2,1.41225
4565,0,5,1.41225
4566,0,1,1.41235
4566,4,0,1.41235
4566,1,6,1.41235
4566,0,4,1.41235
4566,0,5,1.41235
4566,1,0,1.41235
4566,2,0,1.41235
4566,4,5,1.41235
4566,3,5,1.41235
4566,1,1,1.41235
4567,2,3,1.41244
4567,2,1,1.41244
4567,1,5,1.41244
4567,3,2,1.41244
4567,2,2,1.41244
4567,4,1,1.41244
4568,1,2,1.41254
4568,1,0,1.41254
4568,1,4,1.41254
4568,2,1,1.41254
4568,0,1,1.41254
4568,4,6,1.41254
4569,4,0,1.41264
4569,1,0,1.41264
4569,2,5,1.41264
4569,0,4,1.41264
4569,1,6,1.41264
4569,0,3,1.41264
4569,3,3,1.41264
4570,0,2,1.41274
4570,2,5,1.41274
4570,0,6,1.41274
4570,3,1,1.41274
4571,1,4,1.41283
4571,0,0,1.41283
4571,3,5,1.41283
4571,2,2,1.41283
4571,0,2,1.41283
4572,0,3,1.41293
4572,3,1,1.41293
4573,3,0,1.41303
4573,0,3,1.41303
4573,2,0,1.41303
4573,3,1,1.41303
4573,3,2,1.41303
4574,4,1,1.41312
4574,3,5,1.41312
4574,0,5,1.41312
4574,3,1,1.41312
4574,2,0,1.41312
4574,1,5,1.41312
4574,2,3,1.41312
4574,4,6,1.41312
4574,4,3,1.41312
4574,0,0,1.41312
4574,4,0,1.41312
4575,4,3,1.41322
4575,0,6,1.41322
4575,4,6,1.41322
4575,4,1,1.41322
4575,0,4,1.41322
4575,3,4,1.41322
4576,4,1,1.41332
4576,2,4,1.41332
4576,2,0,1.41332
4576,2,3,1.41332
4576,2,2,1.41332
4576,1,4,1.41332
4577,1,0,1.41341
4577,0,2,1.41341
4578,4,1,1.41351
4578,4,5,1.41351
4578,0,6,1.41351
4578,3,6,1.41351
4578,3,2,1.41351
4578,1,1,1.41351
4578,1,2,1.41351
4579,2,2,1.41361
4579,0,2,1.41361
4579,1,3,1.41361
4579,0,4,1.41361
4579,1,6,1.41361
4579,3,1,1.41361
4580,4,0,1.4137
4580,0,2,1.4137
4581,0,5,1.4138
4581,0,1,1.4138
4581,1,6,1.4138
4581,4,6,1.4138
4581,0,2,1.4138
4582,3,0,1.4139
4582,1,2,1.4139
4582,0,3,1.4139
4582,0,4,1.4139
4582,0,1,1.4139
4582,1,0,1.4139
4582,4,4,1.4139
4583,0,0,1.414
4583,3,1,1.414
4583,0,6,1.414
4583,4,0,1.414
4584,4,1,1.41409
4584,1,6,1.41409
4584,1,2,1.41409
4585,1,0,1.41419
4585,1,6,1.41419
4585,3,1,1.41419
4586,2,2,1.41429
4586,3,0,1.41429
4586,4,4,1.41429
4586,4,0,1.41429
4586,0,1,1.41429
4587,2,0,1.41438
4587,1,6,1.41438
4587,3,6,1.41438
4587,4,3,1.41438
4587,2,5,1.41438
4587,4,6,1.41438
4588,0,2,1.41448
4588,3,5,1.41448
4588,1,6,1.41448
4588,2,4,1.41448
4589,0,6,1.41458
4589,2,5,1.41458
4589,1,0,1.41458
4589,0,2,1.41458
4590,0,4,1.41467
4590,3,3,1.41467
4590,1,0,1.41467
4590,4,0,1.41467
4590,2,0,1.41467
4590,2,1,1.41467
4591,0,5,1.41477
4591,2,3,1.41477
4591,1,2,1.41477
4591,4,6,1.41477
4592,2,0,1.41487
4592,1,2,1.41487
4592,1,0,1.41487
4592,2,3,1.41487
4592,2,2,1.41487
4593,3,5,1.41497
4593,4,0,1.41497
4593,1,6,1.41497
4593,0,1,1.41497
4593,2,6,1.41497
4593,4,5,1.41497
4593,0,2,1.41497
4594,0,4,1.41506
4594,2,2,1.41506
4594,1,3,1.41506
4594,4,0,1.41506
4594,0,3,1.41506
4594,2,0,1.41506
4594,4,4,1.41506
4594,0,5,1.41506
4594,1,0,1.41506
4594,0,1,1.41506
4594,2,4,1.41506
4595,2,5,1.41516
4595,3,5,1.41516
4595,4,6,1.41516
4595,0,4,1.41516
4596,2,6,1.41526
4596,0,5,1.41526
4596,4,6,1.41526
4596,3,2,1.41526
4597,1,0,1.41535
4597,3,1,1.41535
4597,1,6,1.41535
4597,2,4,1.41535
4597,4,3,1.41535
4597,1,3,1.41535
4597,0,3,1.41535
4597,4,1,1.41535
4598,2,2,1.41545
4598,4,2,1.41545
4598,0,3,1.41545
4598,3,0,1.41545
4598,2,1,1.41545
4598,4,0,1.41545
4599,4,6,1.41555
4599,3,2,1.41555
4599,0,0,1.41555
4599,3,3,1.41555
4599,2,5,1.41555
4600,2,5,1.41564
4600,1,1,1.41564
4600,0,5,1.41564
4600,3,5,1.41564
4600,3,4,1.41564
4601,1,2,1.41574
4601,4,5,1.41574
4601,0,4,1.41574
4601,3,4,1.41574
4601,3,6,1.41574
4601,4,1,1.41574
4602,3,0,1.41584
4602,4,5,1.41584
4602,0,0,1.41584
4602,1,5,1.41584
4603,2,0,1.41594
4603,3,5,1.41594
4603,2,2,1.41594
4603,4,4,1.41594
4603,3,3,1.41594
4604,4,2,1.41603
4604,2,2,1.41603
4604,3,5,1.41603
4604,1,0,1.41603
4604,4,6,1.41603
4604,4,4,1.41603
4604,4,5,1.41603
4604,3,4,1.41603
4604,2,6,1.41603
4604,1,2,1.41603
4605,1,0,1.41613
4605,0,2,1.41613
4605,1,2,1.41613
4605,4,1,1.41613
4605,0,6,1.41613
4606,4,1,1.41623
4606,3,3,1.41623
4606,4,2,1.41623
4606,1,4,1.41623
4606,0,4,1.41623
4606,2,3,1.41623
4606,3,0,1.41623
4607,4,2,1.41632
4607,4,5,1.41632
4607,2,2,1.41632
4607,3,6,1.41632
4608,1,0,1.41642
4608,4,6,1.41642
4608,0,5,1.41642
4608,4,2,1.41642
4608,2,1,1.41642
4609,4,4,1.41652
4609,1,6,1.41652
4609,0,5,1.41652
4609,1,1,1.41652
4609,3,0,1.41652
4609,2,1,1.41652
4609,3,5,1.41652
4609,3,6,1.41652
4609,2,5,1.41652
4610,4,4,1.41661
4610,0,3,1.41661
4610,3,6,1.41661
4610,3,5,1.41661
4610,2,1,1.41661
4611,0,1,1.41671
4611,4,4,1.41671
4611,1,1,1.41671
4612,4,4,1.41681
4612,1,3,1.41681
4612,2,3,1.41681
4612,0,2,1.41681
4613,1,0,1.4169
4613,0,4,1.4169
4613,3,6,1.4169
4613,0,6,1.4169
4613,1,5,1.4169
4613,1,2,1.4169
4613,3,0,1.4169
4613,3,1,1.4169
4614,4,1,1.417
4614,3,4,1.417
4614,1,4,1.417
4614,4,6,1.417
4614,0,6,1.417
4614,0,1,1.417
4615,0,1,1.4171
4615,4,3,1.4171
4615,2,1,1.4171
4615,2,6,1.4171
4615,1,6,1.4171
4616,1,5,1.4172
4616,2,1,1.4172
4616,2,4,1.4172
4616,3,0,1.4172
4616,4,3,1.4172
4616,2,2,1.4172
4617,1,2,1.41729
4617,1,5,1.41729
4617,3,1,1.41729
4618,0,1,1.41739
4618,1,4,1.41739
4618,3,0,1.41739
4619,3,1,1.41749
4619,1,0,1.41749
4620,2,0,1.41758
4620,4,2,1.41758
4620,4,6,1.41758
4620,4,5,1.41758
4620,1,5,1.41758
4621,1,4,1.41768
4621,2,3,1.41768
4621,1,2,1.41768
4621,0,2,1.41768
4621,4,1,1.41768
4621,3,5,1.41768
4622,3,0,1.41778
4622,1,6,1.41778
4622,4,1,1.41778
4622,1,1,1.41778
4622,4,4,1.41778
4623,2,4,1.41787
4624,2,6,1.41797
4624,2,0,1.41797
4624,4,1,1.41797
4624,1,2,1.41797
4624,0,0,1.41797
4624,4,5,1.41797
4624,0,5,1.41797
4625,4,1,1.41807
4625,1,2,1.41807
4625,3,3,1.41807
4625,0,3,1.41807
4625,3,5,1.41807
4625,2,6,1.41807
4625,3,1,1.41807
4625,1,4,1.41807
4625,0,1,1.41807
4626,4,3,1.41817
4626,3,5,1.41817
4626,3,2,1.41817
4626,0,6,1.41817
4626,2,2,1.41817
4626,0,5,1.41817
4627,2,1,1.41826
4627,3,4,1.41826
4627,0,4,1.41826
4627,4,2,1.41826
4627,1,6,1.41826
4628,0,5,1.41836
4628,4,2,1.41836
4628,2,1,1.41836
4628,1,1,1.41836
4628,2,6,1.41836
4628,3,0,1.41836
4628,2,3,1.41836
4628,4,5,1.41836
4628,2,4,1.41836
4628,4,6,1.41836
4629,2,1,1.41846
4629,3,2,1.41846
4629,4,2,1.41846
4629,0,0,1.41846
4629,2,4,1.41846
4629,1,1,1.41846
4629,1,0,1.41846
4630,0,0,1.41855
4630,3,2,1.41855
4630,4,1,1.41855
4630,4,3,1.41855
4630,4,4,1.41855
4631,1,1,1.41865
4631,1,5,1.41865
4631,4,1,1.41865
4632,1,0,1.41875
4632,3,0,1.41875
4632,4,1,1.41875
4633,2,4,1.41884
4633,0,2,1.41884
4633,3,1,1.41884
4633,4,1,1.41884
4633,2,0,1.41884
4633,2,1,1.41884
4634,4,4,1.41894
4634,2,1,1.41894
4634,2,2,1.41894
4635,4,3,1.41904
4635,3,2,1.41904
4635,0,5,1.41904
4635,1,3,1.41904
4635,1,6,1.41904
4636,2,0,1.41913
4636,2,3,1.41913
4637,1,4,1.41923
4637,3,2,1.41923
4638,4,3,1.41933
4638,3,6,1.41933
4638,1,1,1.41933
4638,2,3,1.41933
4638,4,6,1.41933
4639,0,0,1.41943
4639,3,6,1.41943
4639,3,4,1.41943
4640,1,4,1.41952
4640,3,2,1.41952
4640,4,0,1.41952
4640,2,6,1.41952
4640,4,2,1.41952
4640,3,3,1.41952
4640,1,0,1.41952
4640,4,3,1.41952
4641,3,2,1.41962
4641,2,2,1.41962
4641,1,2,1.41962
4641,3,3,1.41962
4641,3,4,1.41962
4642,4,5,1.41972
4642,2,1,1.41972
4642,3,5,1.41972
4643,2,1,1.41981
4643,2,0,1.41981
4643,0,0,1.41981
4643,1,0,1.41981
4644,1,1,1.41991
4644,2,6,1.41991
4644,2,3,1.41991
4644,3,2,1.41991
4644,0,3,1.41991
4644,4,1,1.41991
4645,1,1,1.42001
4646,1,2,1.4201
4646,2,6,1.4201
4646,0,4,1.4201
4647,2,3,1.4202
4647,4,4,1.4202
4647,4,2,1.4202
4647,3,1,1.4202
4647,3,2,1.4202
4648,4,3,1.4203
4648,3,5,1.4203
4648,3,0,1.4203
4648,1,2,1.4203
4648,2,3,1.4203
4648,0,6,1.4203
4648,0,3,1.4203
4648,2,4,1.4203
4649,1,3,1.4204
4649,0,5,1.4204
4650,1,3,1.42049
4650,1,6,1.42049
4650,3,6,1.42049
4650,1,5,1.42049
4650,2,6,1.42049
4650,4,6,1.42049
4651,2,1,1.42059
4651,0,1,1.42059
4652,1,1,1.42069
4652,1,6,1.42069
4652,3,5,1.42069
4652,3,0,1.42069
4653,1,2,1.42078
4653,3,4,1.42078
4653,1,6,1.42078
4653,2,1,1.42078
4653,0,0,1.42078
4653,3,5,1.42078
4654,1,6,1.42088
4654,2,1,1.42088
4654,4,4,1.42088
4654,1,1,1.42088
4655,1,3,1.42098
4655,1,1,1.42098
4655,4,4,1.42098
4655,2,1,1.42098
4655,0,0,1.42098
4656,2,6,1.42107
4656,3,3,1.42107
4656,0,5,1.42107
4656,2,4,1.42107
4656,3,5,1.42107
4657,2,0,1.42117
4657,2,2,1.42117
4657,3,0,1.42117
4657,2,4,1.42117
4657,4,1,1.42117
4657,3,3,1.42117
4658,3,2,1.42127
4658,1,3,1.42127
4658,3,3,1.42127
4658,1,4,1.42127
4658,0,6,1.42127
4658,2,6,1.42127
4658,1,2,1.42127
4659,3,3,1.42136
4659,2,6,1.42136
4659,1,3,1.42136
4659,0,6,1.42136
4660,1,6,1.42146
4660,3,2,1.42146
4660,1,2,1.42146
4660,3,4,1.42146
4660,1,5,1.42146
4661,1,1,1.42156
4661,2,1,1.42156
4661,4,6,1.42156
4661,1,6,1.42156
4661,1,4,1.42156
4662,1,0,1.42166
4662,1,6,1.42166
4662,4,6,1.42166
4662,4,4,1.42166
4662,3,5,1.42166
4662,0,0,1.42166
4663,0,3,1.42175
4663,1,6,1.42175
4663,4,0,1.42175
4664,1,0,1.42185
4664,2,5,1.42185
4664,1,6,1.42185
4664,2,0,1.42185
4665,0,3,1.42195
4665,0,5,1.42195
4665,3,2,1.42195
4665,0,6,1.42195
4665,4,5,1.42195
4665,3,5,1.42195
4665,2,6,1.42195
4666,3,5,1.42204
4666,3,0,1.42204
4666,1,4,1.42204
4666,2,2,1.42204
4667,2,6,1.42214
4667,3,0,1.42214
4667,4,5,1.42214
4667,4,4,1.42214
4667,2,2,1.42214
4667,0,5,1.42214
4667,1,6,1.42214
4668,1,2,1.42224
4668,2,4,1.42224
4668,2,5,1.42224
4669,4,1,1.42233
4669,4,6,1.42233
4669,0,2,1.42233
4670,4,3,1.42243
4670,4,2,1.42243
4670,1,6,1.42243
4670,2,1,1.42243
4670,0,5,1.42243
4670,3,6,1.42243
4671,0,1,1.42253
4671,1,0,1.42253
4671,3,4,1.42253
4671,3,5,1.42253
4672,4,6,1.42263
4672,1,0,1.42263
4672,0,5,1.42263
4672,4,3,1.42263
4672,3,5,1.42263
4673,2,5,1.42272
4673,1,4,1.42272
4673,1,5,1.42272
4673,0,2,1.42272
4673,0,3,1.42272
4673,3,1,1.42272
4673,2,3,1.42272
4674,2,0,1.42282
4674,4,1,1.42282
4674,1,5,1.42282
4674,0,5,1.42282
4674,4,5,1.42282
4675,1,0,1.42292
4675,3,5,1.42292
4675,1,5,1.42292
4675,3,2,1.42292
4675,3,6,1.42292
4675,2,0,1.42292
4675,0,6,1.42292
4676,2,4,1.42301
4676,1,5,1.42301
4676,3,0,1.42301
4676,0,2,1.42301
4676,4,0,1.42301
4676,2,5,1.42301
4677,3,5,1.42311
4677,4,4,1.42311
4677,4,1,1.42311
4678,3,4,1.42321
4678,1,3,1.42321
4678,3,0,1.42321
4679,3,6,1.4233
4679,1,0,1.4233
4679,1,1,1.4233
4679,3,0,1.4233
4679,2,3,1.4233
4680,4,0,1.4234
4680,3,6,1.4234
4680,4,2,1.4234
4680,2,3,1.4234
4680,1,5,1.4234
4681,1,3,1.4235
4681,0,1,1.4235
4681,1,6,1.4235
4681,0,4,1.4235
4681,0,5,1.4235
4682,2,3,1.42359
4682,4,6,1.42359
4682,3,5,1.42359
4682,3,6,1.42359
4682,2,1,1.42359
4682,3,3,1.42359
4683,3,6,1.42369
4683,1,4,1.42369
4683,4,3,1.42369
4683,3,3,1.42369
4683,1,3,1.42369
4683,4,5,1.42369
4684,2,3,1.42379
4684,2,2,1.42379
4684,1,4,1.42379
4684,1,2,1.42379
4684,1,1,1.42379
4684,0,5,1.42379
4684,4,1,1.42379
4684,4,4,1.42379
4684,3,5,1.42379
4685,1,3,1.42389
4685,3,3,1.42389
4686,0,0,1.42398
4687,3,2,1.42408
4687,0,0,1.42408
4687,2,5,1.42408
4687,0,2,1.42408
4687,2,2,1.42408
4687,0,5,1.42408
4687,2,4,1.42408
4688,4,5,1.42418
4688,0,3,1.42418
4688,3,5,1.42418
4688,4,2,1.42418
4688,0,0,1.42418
4688,2,2,1.42418
4689,2,5,1.42427
4689,3,3,1.42427
4689,4,6,1.42427
4689,0,5,1.42427
4689,0,0,1.42427
4689,3,0,1.42427
4690,3,2,1.42437
4690,1,3,1.42437
4690,4,4,1.42437
4690,3,3,1.42437
4690,3,6,1.42437
4691,3,0,1.42447
4691,0,1,1.42447
4691,3,2,1.42447
4692,1,2,1.42456
4693,4,3,1.42466
4693,0,5,1.42466
4693,1,4,1.42466
4693,2,5,1.42466
4694,0,1,1.42476
4694,0,3,1.42476
4695,2,1,1.42486
4695,4,4,1.42486
4695,0,3,1.42486
4695,1,1,1.42486
4696,3,6,1.42495
4696,4,1,1.42495
4696,2,3,1.42495
4696,2,0,1.42495
4697,3,2,1.42505
4697,4,2,1.42505
4697,2,5,1.42505
4697,1,5,1.42505
4697,4,1,1.42505
4697,2,4,1.42505
4697,1,3,1.42505
4698,0,6,1.42515
4699,3,5,1.42524
4699,3,1,1.42524
4699,2,5,1.42524
4699,0,6,1.42524
4699,2,6,1.42524
4700,4,0,1.42534
4701,1,3,1.42544
4702,2,1,1.42553
4702,2,0,1.42553
4703,2,3,1.42563
4704,0,1,1.42573
4704,4,6,1.42573
4704,3,6,1.42573
4704,2,0,1.42573
4705,1,6,1.42583
4705,3,0,1.42583
4706,3,2,1.42592
4706,2,1,1.42592
4706,4,2,1.42592
4706,0,5,1.42592
4706,4,6,1.42592
4706,3,1,1.42592
4706,2,2,1.42592
4707,4,6,1.42602
4707,2,5,1.42602
4707,2,6,1.42602
4707,3,4,1.42602
4707,0,1,1.42602
4707,3,6,1.42602
4708,3,4,1.42612
4708,2,5,1.42612
4708,2,0,1.42612
4708,0,4,1.42612
4708,2,2,1.42612
4708,3,0,1.42612
4709,3,6,1.42621
4709,1,3,1.42621
4709,3,0,1.42621
4709,0,4,1.42621
4709,3,1,1.42621
4709,1,0,1.42621
4709,1,2,1.42621
4709,3,4,1.42621
4709,4,1,1.42621
4710,2,5,1.42631
4710,1,5,1.42631
4710,0,1,1.42631
4710,4,4,1.42631
4711,0,0,1.42641
4711,4,1,1.42641
4711,3,6,1.42641
4711,4,6,1.42641
4712,3,6,1.4265
4712,4,5,1.4265
4712,1,3,1.4265
4712,1,0,1.4265
4712,0,1,1.4265
4713,2,3,1.4266
4713,1,3,1.4266
4714,2,5,1.4267
4714,2,6,1.4267
4714,0,2,1.4267
4715,1,2,1.42679
4715,3,2,1.42679
4715,0,0,1.42679
4715,3,6,1.42679
4715,0,4,1.42679
4715,2,3,1.42679
4715,1,1,1.42679
4716,1,5,1.42689
4716,3,5,1.42689
4716,2,6,1.42689
4716,2,4,1.42689
4716,0,6,1.42689
4716,1,6,1.42689
4717,2,2,1.42699
4717,4,6,1.42699
4717,0,6,1.42699
4717,1,1,1.42699
4718,4,6,1.42709
4718,3,1,1.42709
4718,2,4,1.42709
4718,3,2,1.42709
4719,2,6,1.42718
4719,4,2,1.42718
4719,3,6,1.42718
4719,4,3,1.42718
4719,3,1,1.42718
4719,1,6,1.42718
4720,4,4,1.42728
4720,4,5,1.42728
4720,0,0,1.42728
4720,4,1,1.42728
4720,3,6,1.42728
4720,1,4,1.42728
4721,4,4,1.42738
4721,4,5,1.42738
4721,0,0,1.42738
4722,1,0,1.42747
4722,0,1,1.42747
4722,3,6,1.42747
4722,1,1,1.42747
4723,1,2,1.42757
4723,4,6,1.42757
4723,1,1,1.42757
4723,4,5,1.42757
4724,2,4,1.42767
4724,1,4,1.42767
4724,0,0,1.42767
4724,3,5,1.42767
4724,0,2,1.42767
4725,4,1,1.42776
4725,1,2,1.42776
4726,4,5,1.42786
4726,1,5,1.42786
4726,0,1,1.42786
4726,0,0,1.42786
4726,3,1,1.42786
4727,4,1,1.42796
4727,2,4,1.42796
4727,3,1,1.42796
4727,4,4,1.42796
4727,0,2,1.42796
4727,3,4,1.42796
4728,1,0,1.42806
4728,0,4,1.42806
4728,2,1,1.42806
4728,2,5,1.42806
4728,2,6,1.42806
4729,1,3,1.42815
4729,2,2,1.42815
4730,2,1,1.42825
4730,0,4,1.42825
4731,2,0,1.42835
4731,3,6,1.42835
4731,0,2,1.42835
4731,2,2,1.42835
4731,4,6,1.42835
4731,2,6,1.42835
4732,3,1,1.42844
4732,1,1,1.42844
4732,0,6,1.42844
4732,1,2,1.42844
4732,3,2,1.42844
4732,4,0,1.42844
4733,4,4,1.42854
4733,1,6,1.42854
4733,2,4,1.42854
4733,4,2,1.42854
4733,0,0,1.42854
4733,1,3,1.42854
4733,0,5,1.42854
4733,4,1,1.42854
4733,2,5,1.42854
4734,4,0,1.42864
4734,2,5,1.42864
4734,4,2,1.42864
4734,3,2,1.42864
4735,3,0,1.42873
4735,4,0,1.42873
4735,2,1,1.42873
4735,0,6,1.42873
4735,3,3,1.42873
4735,2,0,1.42873
4735,1,5,1.42873
4735,1,1,1.42873
4736,3,3,1.42883
4736,4,3,1.42883
4736,4,1,1.42883
4736,2,3,1.42883
4736,0,2,1.42883
4736,3,2,1.42883
4736,2,5,1.42883
4737,2,0,1.42893
4738,3,0,1.42902
4738,4,6,1.42902
4738,2,0,1.42902
4739,2,3,1.42912
4739,3,5,1.42912
4740,2,5,1.42922
4740,1,6,1.42922
4741,4,0,1.42932
4741,3,5,1.42932
4741,2,4,1.42932
4741,3,3,1.42932
4741,2,0,1.42932
4741,4,6,1.42932
4741,1,2,1.42932
4741,1,0,1.42932
4742,1,2,1.42941
4742,0,3,1.42941
4742,2,2,1.42941
4742,0,1,1.42941
4742,4,5,1.42941
4742,3,5,1.42941
4743,1,1,1.42951
4743,3,0,1.42951
4743,4,5,1.42951
4743,4,3,1.42951
4743,4,6,1.42951
4743,0,5,1.42951
4744,2,1,1.42961
4744,4,4,1.42961
4744,0,1,1.42961
4744,2,5,1.42961
4744,1,3,1.42961
4744,0,0,1.42961
4745,4,3,1.4297
4745,4,4,1.4297
4745,2,0,1.4297
4745,3,2,1.4297
4746,3,3,1.4298
4746,3,0,1.4298
4746,0,4,1.4298
4746,1,5,1.4298
4747,3,4,1.4299
4747,4,0,1.4299
4747,1,1,1.4299
4747,3,1,1.4299
4747,1,0,1.4299
4747,2,4,1.4299
4747,4,2,1.4299
4747,1,3,1.4299
4748,0,3,1.42999
4748,0,1,1.42999
4748,3,5,1.42999
4748,4,4,1.42999
4748,1,5,1.42999
4748,3,0,1.42999
4748,2,4,1.42999
4748,2,3,1.42999
4749,2,3,1.43009
4749,1,2,1.43009
4749,4,6,1.43009
4749,1,1,1.43009
4749,4,1,1.43009
4749,0,0,1.43009
4749,0,2,1.43009
4750,4,0,1.43019
4750,3,2,1.43019
4750,2,4,1.43019
4750,0,6,1.43019
4751,2,3,1.43029
4751,4,3,1.43029
4751,4,2,1.43029
4751,1,5,1.43029
4752,4,6,1.43038
4752,4,5,1.43038
4752,0,3,1.43038
4752,1,3,1.43038
4752,1,6,1.43038
4752,1,2,1.43038
4752,4,2,1.43038
4753,0,5,1.43048
4754,0,5,1.43058
4754,1,3,1.43058
4754,1,4,1.43058
4754,1,0,1.43058
4755,3,0,1.43067
4755,1,4,1.43067
4755,2,5,1.43067
4755,4,5,1.43067
4755,0,4,1.43067
4755,4,1,1.43067
4755,3,5,1.43067
4756,1,6,1.43077
4756,2,6,1.43077
4756,2,2,1.43077
4756,1,1,1.43077
4756,0,3,1.43077
4756,4,2,1.43077
4756,2,0,1.43077
4757,0,2,1.43087
4757,0,3,1.43087
4757,2,6,1.43087
4757,4,4,1.43087
4757,4,3,1.43087
4757,4,2,1.43087
4758,2,3,1.43096
4758,3,5,1.43096
4758,4,6,1.43096
4758,4,4,1.43096
4759,3,0,1.43106
4759,1,4,1.43106
4759,2,5,1.43106
4759,4,1,1.43106
4759,0,0,1.43106
4759,0,6,1.43106
4759,3,1,1.43106
4760,4,4,1.43116
4760,3,1,1.43116
4760,1,1,1.43116
4760,1,4,1.43116
4760,0,6,1.43116
4760,0,4,1.43116
4760,3,6,1.43116
4761,0,5,1.43125
4761,2,4,1.43125
4761,1,1,1.43125
4761,0,3,1.43125
4761,1,6,1.43125
4761,4,6,1.43125
4762,1,3,1.43135
4762,2,4,1.43135
4762,3,3,1.43135
4762,4,5,1.43135
4762,4,1,1.43135
4763,3,3,1.43145
4763,0,4,1.43145
4763,2,4,1.43145
4763,2,6,1.43145
4763,0,2,1.43145
4763,0,5,1.43145
4763,3,0,1.43145
4763,3,5,1.43145
4763,4,0,1.43145
4764,4,3,1.43155
4764,0,3,1.43155
4764,2,2,1.43155
4765,1,6,1.43164
4765,0,3,1.43164
4765,3,4,1.43164
4765,3,3,1.43164
4765,4,4,1.43164
4766,1,4,1.43174
4766,4,4,1.43174
4766,2,5,1.43174
4766,1,3,1.43174
4767,3,6,1.43184
4767,4,4,1.43184
4767,4,1,1.43184
4768,3,4,1.43193
4768,3,2,1.43193
4768,3,6,1.43193
4768,0,6,1.43193
4769,2,6,1.43203
4769,3,5,1.43203
4769,1,3,1.43203
4769,3,3,1.43203
4770,0,1,1.43213
4770,3,4,1.43213
4770,4,2,1.43213
4770,4,1,1.43213
4771,0,2,1.43222
4771,4,4,1.43222
4771,3,4,1.43222
4771,0,6,1.43222
4771,2,6,1.43222
4772,1,2,1.43232
4772,4,1,1.43232
4772,1,6,1.43232
4773,0,6,1.43242
4773,3,0,1.43242
4773,1,5,1.43242
4773,2,1,1.43242
4773,1,1,1.43242
4774,2,3,1.43252
4775,4,0,1.43261
4775,4,6,1.43261
4775,4,3,1.43261
4775,3,5,1.43261
4776,1,5,1.43271
4776,2,4,1.43271
4776,0,6,1.43271
4776,3,4,1.43271
4776,3,6,1.43271
4776,4,5,1.43271
4776,1,2,1.43271
4776,2,5,1.43271
4776,0,3,1.43271
4777,2,5,1.43281
4778,2,2,1.4329
4778,2,1,1.4329
4778,3,2,1.4329
4778,3,6,1.4329
4778,3,1,1.4329
4778,1,6,1.4329
4779,2,6,1.433
4779,4,1,1.433
4779,2,2,1.433
4779,1,5,1.433
4779,0,0,1.433
4780,2,1,1.4331
4780,2,2,1.4331
4780,1,4,1.4331
4781,2,1,1.43319
4781,0,0,1.43319
4781,0,2,1.43319
4781,3,6,1.43319
4781,1,3,1.43319
4782,2,4,1.43329
4782,3,5,1.43329
4782,2,3,1.43329
4782,3,1,1.43329
4782,1,6,1.43329
4782,1,4,1.43329
4782,4,5,1.43329
